doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
12	1	409702	830	409700	3284	3	вам	3284	ref:ds|str:pron|type:coref		
12	1	409703	821	409699	3318	4	Катя	3318	ref:def|str:noun|type:coref		
12	1	409704	830	409698	3377	6	Колумб	3377	ref:def|str:noun|type:coref		
12	1	409705	830	409704	3503	6	Колумб	3503	ref:def|str:noun|type:coref		
12	1	409706	830	409705	3574	7	Колумба	3574	ref:def|str:noun|type:coref		
12	1	409719	817	0	3586	12	левым глазом	3586,3592	ref:def|str:noun|type:coref	глазом	3592
12	1	409713	819	0	3599	6	фонарь	3599	ref:def|str:noun|type:coref		
12	1	409707	830	409706	3681	5	своей	3681	ref:def|str:poss|type:coref		
12	1	409708	830	409706	3687	6	Колумб	3687	ref:def|str:noun|type:coref		
12	1	409709	829	409650	3729	3	Ним	3729	ref:def|str:pron|type:coref		
12	1	409710	830	409708	3784	4	себя	3784	ref:def|str:refl|type:coref		
12	1	409711	820	409712	3890	11	воскресенью	3890	ref:def|str:noun|type:coref		
12	1	409714	819	409713	3926	5	синяк	3926	ref:def|str:noun|type:coref		
12	1	409721	816	409722	3953	7	зеркало	3953	ref:def|str:noun|type:coref		
12	1	409715	819	409714	3981	5	синяк	3981	ref:def|str:noun|type:coref		
12	1	409716	818	409717	3996	13	еще одна ночь	3996,4000,4005	ref:def|str:noun|type:coref	ночь	4005
12	1	409717	818	0	4013	8	эту ночь	4013,4017	ref:def|str:noun|type:coref	ночь	4017
12	1	409718	820	409711	4043	11	воскресенье	4043	ref:def|str:noun|type:coref		
12	1	409720	817	409719	4107	6	глазом	4107	ref:def|str:noun|type:coref		
12	1	409722	816	0	4147	7	зеркалу	4147	ref:def|str:noun|type:coref		
12	1	409724	820	409718	4165	4	день	4165	ref:def|str:noun|type:coref		
12	1	409723	830	409708	4170	6	Колумб	4170	ref:def|str:noun|type:coref		
12	1	409725	829	409709	4219	2	Он	4219	ref:def|str:pron|type:coref		
12	1	409726	830	409723	4359	8	Колумбом	4359	ref:def|str:noun|type:coref		
12	1	409727	830	409726	4385	2	он	4385	ref:def|str:pron|type:coref		
12	1	409728	829	409725	4392	4	Бога	4392	ref:def|str:noun|type:coref		
13	1	409734	815	0	1	20	Товарищ Сундучанский	1,9			
13	1	409763	810	0	29	21	прибавления семейства	29,41	ref:def|str:noun|type:coref	прибавления	29
13	1	409735	815	409734	77	2	он	77	ref:def|str:pron|type:coref		
13	1	409736	814	0	102	11	сослуживцев	102	ref:def|str:noun|type:coref		
13	1	409737	815	409735	182	4	меня	182	ref:ds|str:pron|type:coref		
13	1	409738	813	0	199	16	Марья Васильевна	199,205	ref:def|str:noun|type:coref	Марья Васильевна	199,205
13	1	409739	813	409738	253	16	Марью Васильевну	253,259	ref:def|str:noun|type:coref	Марью Васильевну	253,259
13	1	409762	810	409763	279	36	продлении славного рода Сундучанских	279,289,298,303	ref:def|str:noun|type:coref	продлении	279
13	1	409761	811	0	289	26	славного рода Сундучанских	289,298,303	ref:def|str:noun|type:coref	рода	298
13	1	409740	813	409739	381	3	она	381	ref:def|str:pron|type:coref		
13	1	409741	813	409740	426	1	я	426	ref:ds|str:pron|type:coref		
13	1	409742	815	409734	492	12	Сундучанский	492	ref:def|str:noun|type:coref		
13	1	409743	813	409739	521	1	я	521	ref:ds|str:pron|type:coref		
13	1	409744	813	409739	542	16	Марья Васильевна	542,548	ref:def|str:noun|type:coref	Марья Васильевна	542,548
13	1	409745	813	409744	564	4	меня	564	ref:ds|str:pron|type:coref		
13	1	409746	812	0	617	18	товарищ Отверстиев	617,625	ref:def|str:noun|type:coref	товарищ Отверстиев	617,625
13	1	409747	812	409746	650	3	мою	650	ref:ds|str:poss|type:coref		
13	1	409748	815	409742	708	4	тебя	708	ref:ds|str:pron|type:coref		
13	1	409749	812	409746	714	3	Мне	714	ref:ds|str:pron|type:coref		
13	1	409750	815	409734	765	12	Сундучаиский	765	ref:def|str:noun|type:coref		
13	1	409767	809	0	790	6	службу	790	ref:def|str:noun|type:coref		
13	1	409751	815	409750	860	2	он	860	ref:def|str:pron|type:coref		
13	1	409752	814	409736	881	8	Служащие	881	ref:def|str:noun|type:coref		
13	1	409753	812	409746	1033	10	Отверстиев	1033	ref:def|str:noun|type:coref		
13	1	409754	812	409753	1045	2	Он	1045	ref:def|str:pron|type:coref		
13	1	409778	812	409754	1052	6	остряк	1052	ref:pred|str:noun|type:coref		
13	1	409755	814	409752	1065	2	Вы	1065	ref:ds|str:pron|type:coref		
13	1	409756	815	409750	1089	12	Сундучанский	1089	ref:def|str:noun|type:coref		
13	1	409757	815	409756	1115	1	я	1115	ref:ds|str:pron|type:coref		
13	1	409806	806	0	1130	4	жену	1130	ref:def|str:noun|type:coref		
13	1	409758	815	409756	1234	22	товарища Сундучанского	1234,1243	ref:def|str:noun|type:coref	товарища Сундучанского	1234,1243
13	1	409759	814	409752	1301	3	все	1301	ref:def|str:pron|type:coref		
13	1	409764	810	409762	1335	20	удивительное событие	1335,1348	ref:def|str:noun|type:coref	событие	1348
13	1	409760	811	409761	1367	16	Род Сундучанских	1367,1371	ref:def|str:noun|type:coref	Род	1367
13	1	409765	815	409756	1395	15	Счастливый отец	1395,1406	ref:def|str:noun|type:coref	отец	1406
13	1	409766	809	409767	1425	6	службу	1425	ref:def|str:noun|type:coref		
13	1	409768	815	409765	1437	3	его	1437	ref:def|str:poss|type:coref		
13	1	409769	815	409765	1463	1	Я	1463	ref:ds|str:pron|type:coref		
13	1	409770	815	409765	1514	2	он	1514	ref:def|str:pron|type:coref		
13	1	409771	814	409752	1528	3	они	1528	ref:def|str:pron|type:coref		
13	1	409772	815	409770	1546	4	меня	1546	ref:ds|str:pron|type:coref		
13	1	409773	815	409770	1566	1	я	1566	ref:ds|str:pron|type:coref		
13	1	409774	814	409771	1581	2	им	1581	ref:def|str:pron|type:coref		
13	1	409775	815	409770	1610	2	он	1610	ref:def|str:pron|type:coref		
13	1	409776	815	409775	1672	12	Сундучанский	1672	ref:def|str:noun|type:coref		
13	1	409777	812	409753	1697	10	Отверстиев	1697	ref:def|str:noun|type:coref		
13	1	409779	815	409776	1750	12	молодой отец	1750,1758	ref:def|str:noun|type:coref	отец	1758
13	1	409780	808	0	1789	2	ее	1789	ref:def|str:pron|type:coref		
13	1	409781	807	0	1827	2	ее	1827	ref:def|str:pron|type:coref		
13	1	409782	807	409781	1833	3	его	1833	ref:def|str:pron|type:coref		
13	1	409783	815	409779	1840	4	меня	1840	ref:ds|str:pron|type:coref		
13	1	409784	807	409782	1853	7	мальчик	1853	ref:def|str:noun|type:coref		
13	1	409785	815	409779	1873	2	ты	1873	ref:ds|str:pron|type:coref		
13	1	409786	807	409784	1879	15	своим мальчиком	1879,1885	ref:def|str:noun|type:coref	мальчиком	1885
13	1	409787	815	409785	1879	5	своим	1879	ref:def|str:poss|type:coref		
13	1	409788	812	409777	1896	1	Я	1896	ref:ds|str:pron|type:coref		
13	1	409789	808	409780	1902	7	таблицу	1902	ref:def|str:noun|type:coref		
13	1	409790	808	409789	1925	7	таблица	1925	ref:def|str:noun|type:coref		
13	1	409791	808	409790	1939	2	ее	1939	ref:def|str:pron|type:coref		
13	1	409792	815	409779	1978	12	Сундучанский	1978	ref:def|str:noun|type:coref		
13	1	409793	808	409790	2022	7	таблицу	2022	ref:def|str:noun|type:coref		
13	1	409794	815	409792	2041	2	он	2041	ref:def|str:pron|type:coref		
13	1	409795	813	409744	2066	16	Марье Васильевне	2066,2072	ref:def|str:noun|type:coref	Марье Васильевне	2066,2072
13	1	409796	807	409786	2111	4	сына	2111	ref:def|str:noun|type:coref		
13	1	409797	815	409794	2139	4	меня	2139	ref:ds|str:pron|type:coref		
13	1	409798	807	409796	2184	6	бандит	2184	ref:def|str:noun|type:coref		
13	1	409799	813	409795	2242	16	Марья Васильевна	2242,2248	ref:def|str:noun|type:coref	Марья Васильевна	2242,2248
13	1	409800	815	409794	2262	2	Вы	2262	ref:ds|str:pron|type:coref		
13	1	409801	812	409777	2325	10	Отверстиев	2325	ref:def|str:noun|type:coref		
13	1	409802	815	409776	2346	12	Сундучанский	2346	ref:def|str:noun|type:coref		
13	1	409803	807	409796	2362	14	мальчик у меня	2362,2370,2372	ref:def|str:noun|type:coref	мальчик	2362
13	1	409804	815	409802	2372	4	меня	2372	ref:ds|str:pron|type:coref		
13	1	409805	806	409806	2481	4	Жена	2481	ref:def|str:noun|type:coref		
13	1	409807	812	409801	2511	3	мне	2511	ref:ds|str:pron|type:coref		
13	1	409808	812	409801	2532	10	Отверстиев	2532	ref:def|str:noun|type:coref		
13	1	409809	815	409802	2586	4	брат	2586	ref:def|str:noun|type:coref		
13	1	409810	807	409803	2617	13	своей дочурке	2617,2623	ref:def|str:noun|type:coref	дочурке	2623
13	1	409811	815	409809	2617	5	своей	2617	ref:def|str:poss|type:coref		
13	1	409812	815	409802	2659	12	Сундучанский	2659	ref:def|str:noun|type:coref		
13	1	409813	815	409812	2698	4	себе	2698	ref:def|str:refl|type:coref		
13	1	409814	807	409803	2725	4	сына	2725	ref:def|str:noun|type:coref		
13	1	409815	807	409814	2746	3	Сын	2746	ref:def|str:noun|type:coref		
13	1	409816	805	0	2802	4	слух	2802	ref:def|str:noun|type:coref		
13	1	409827	807	409815	2818	2	он	2818	ref:def|str:pron|type:coref		
13	1	409817	805	409816	2906	23	эта потрясающая новость	2906,2910,2922	ref:def|str:noun|type:coref	новость	2922
13	1	409818	814	409752	2949	11	сослуживцев	2949	ref:def|str:noun|type:coref		
13	1	409819	804	0	2963	22	квартиру Сундучанского	2963,2972	ref:def|str:noun|type:coref	квартиру	2963
13	1	409821	815	409812	2972	13	Сундучанского	2972	ref:def|str:noun|type:coref		
13	1	409823	815	409821	2996	13	горемыка отец	2996,3005	ref:def|str:noun|type:coref	горемыка отец	2996,3005
13	1	409824	815	409823	3032	2	Он	3032	ref:def|str:pron|type:coref		
13	1	409825	809	409766	3045	6	службу	3045	ref:def|str:noun|type:coref		
13	1	409840	801	0	3094	7	бумажку	3094	ref:def|str:noun|type:coref		
13	1	409826	807	409815	3133	21	ребенка Сундучанского	3133,3141	ref:def|str:noun|type:coref	ребенка	3133
13	1	409828	815	409823	3141	13	Сундучанского	3141	ref:def|str:noun|type:coref		
13	1	409820	804	409819	3196	25	квартире т . Сундучанского	3196,3205,3206,3208	ref:def|str:noun|type:coref	квартире	3196
13	1	409822	815	409821	3205	16	т . Сундучанского	3205,3206,3208	ref:def|str:noun|type:coref	т Сундучанского	3205,3208
13	1	409843	800	409842	3231	57	тт Отверстиева , Кускова , Имянинен , Шакальской и Башмакова	3231,3234,3245,3247,3254,3256,3264,3266,3277,3279	ref:def|str:noun|type:coref	тт Отверстиева Кускова Имянинен Шакальской Башмакова	3231,3234,3247,3256,3266,3279
13	1	409829	812	409808	3234	11	Отверстиева	3234	ref:def|str:noun|type:coref		
13	1	409830	803	0	3266	10	Шакальской	3266	ref:def|str:noun|type:coref		
13	1	409831	802	0	3279	9	Башмакова	3279	ref:def|str:noun|type:coref		
13	1	409832	815	409822	3321	13	Сундучанскому	3321	ref:def|str:noun|type:coref		
13	1	409833	802	409831	3343	8	Башмаков	3343	ref:def|str:noun|type:coref		
13	1	409834	815	409832	3377	12	Сундучанский	3377	ref:def|str:noun|type:coref		
13	1	409835	802	409833	3391	1	Я	3391	ref:ds|str:pron|type:coref		
13	1	409836	802	409833	3418	4	меня	3418	ref:ds|str:pron|type:coref		
13	1	409837	815	409834	3508	12	Сундучанский	3508	ref:def|str:noun|type:coref		
13	1	409838	815	409837	3539	1	Я	3539	ref:ds|str:pron|type:coref		
13	1	409839	802	409833	3569	4	брат	3569	ref:def|str:noun|type:coref		
13	1	409841	801	409840	3577	10	объявлении	3577	ref:def|str:noun|type:coref		
13	1	409842	800	0	3680	13	члены бригады	3680,3686	ref:def|str:noun|type:coref	члены	3680
13	1	409844	804	409820	3718	22	квартиру Сундучанского	3718,3727	ref:def|str:noun|type:coref	квартиру	3718
13	1	409845	815	409837	3727	13	Сундучанского	3727	ref:def|str:noun|type:coref		
13	1	409846	815	409845	3779	6	хозяин	3779	ref:def|str:noun|type:coref		
13	1	409847	815	409846	3832	2	он	3832	ref:def|str:noun|type:coref		
13	1	409848	807	409826	3885	20	молодой Сундучанский	3885,3893	ref:def|str:noun|type:coref	Сундучанский	3893
13	1	409849	815	409847	3926	17	Сундучанский - отец	3926,3938,3939	ref:def|str:noun|type:coref	Сундучанский отец	3926,3939
13	1	409850	803	409830	3997	10	Шакальская	3997	ref:def|str:noun|type:coref		
13	1	409851	815	409849	4111	4	отец	4111	ref:def|str:noun|type:coref		
13	1	409852	800	409842	4160	3	нам	4160	ref:ds|str:pron|type:coref		
13	1	409853	815	409851	4164	9	докладчик	4164	ref:def|str:noun|type:coref		
13	1	409854	812	409829	4185	10	Отверстиев	4185	ref:def|str:noun|type:coref		
13	1	409855	807	409848	4248	13	этого объекта	4248,4254	ref:def|str:noun|type:coref	объекта	4254
13	1	409856	803	409850	4343	10	Шакальская	4343	ref:def|str:noun|type:coref		
13	1	409857	807	409855	4379	7	ребенке	4379	ref:def|str:noun|type:coref		
13	1	409860	799	0	4387	15	недопотолстения	4387	ref:def|str:noun|type:coref		
13	1	409861	799	409860	4412	22	недоприбавлення в весе	4412,4428,4430	ref:def|str:appo|type:coref	недоприбавлення	4412
13	1	409858	802	409833	4457	8	Башмаков	4457	ref:def|str:noun|type:coref		
13	1	409859	815	409853	4496	15	Счастливый отец	4496,4507	ref:def|str:noun|type:coref	отец	4507
15	1	409862	798	0	0	7	Мотылек	0	ref:def|str:noun|type:coref		
15	1	409863	798	409862	39	3	ему	39	ref:def|str:pron|type:coref		
15	1	409864	798	409863	61	4	себя	61	ref:def|str:refl|type:coref		
15	1	409865	798	409863	89	2	Он	89	ref:def|str:pron|type:coref		
15	1	409866	797	0	110	6	цветки	110	ref:def|str:noun|type:coref		
15	1	409867	797	409866	127	5	своих	127	ref:def|str:poss|type:coref		
15	1	409868	797	409867	236	2	их	236	ref:def|str:pron|type:coref		
15	1	409869	798	409862	251	8	Мотыльку	251	ref:def|str:noun|type:coref		
15	1	409870	798	409869	283	2	он	283	ref:def|str:pron|type:coref		
15	1	409871	796	0	296	15	полевой ромашке	296,304	ref:def|str:noun|type:coref	ромашке	304
15	1	409872	796	409871	328	2	ее	328	ref:def|str:pron|type:coref		
15	1	409892	796	409872	331	10	Маргаритой	331	ref:pred|str:noun|type:coref		
15	1	409873	796	409872	357	3	она	357	ref:def|str:pron|type:coref		
15	1	409874	796	409873	379	3	она	379	ref:def|str:pron|type:coref		
15	1	409875	796	409874	424	2	ее	424	ref:def|str:pron|type:coref		
15	1	409876	798	409870	564	7	мотылек	564	ref:def|str:noun|type:coref		
15	1	409877	796	409875	589	7	ромашке	589	ref:def|str:noun|type:coref		
15	1	409878	795	0	610	9	лепестков	610	ref:def|str:noun|type:coref		
15	1	409879	795	409878	643	2	их	643	ref:def|str:pron|type:coref		
15	1	409880	796	409877	690	17	Матушка Маргарита	690,698	ref:ds|str:noun|type:coref	Матушка Маргарита	690,698
15	1	409881	796	409877	709	15	полевая ромашка	709,717	ref:ds|str:noun|type:coref	ромашка	717
15	1	409882	798	409876	736	2	он	736	ref:def|str:pron|type:coref		
15	1	409883	796	409881	743	2	Вы	743	ref:ds|str:pron|type:coref		
15	1	409884	798	409882	774	3	мне	774	ref:ds|str:pron|type:coref		
15	1	409885	798	409882	778	3	мою	778	ref:ds|str:poss|type:coref		
15	1	409886	798	409882	797	1	я	797	ref:ds|str:pron|type:coref		
15	1	409887	796	409881	832	7	ромашка	832	ref:def|str:noun|type:coref		
15	1	409888	796	409887	851	3	она	851	ref:def|str:pron|type:coref		
15	1	409889	796	409888	866	3	Она	866	ref:def|str:pron|type:coref		
15	1	409890	796	409889	875	7	девицей	875	ref:pred|str:noun|type:coref		
15	1	409891	796	409889	886	2	ее	886	ref:def|str:pron|type:coref		
15	1	409893	796	409891	903	8	матушкой	903	ref:pred|str:noun|type:coref		
15	1	409894	798	409882	938	7	Мотылек	938	ref:def|str:noun|type:coref		
15	1	409895	798	409894	992	3	Ему	992	ref:def|str:pron|type:coref		
15	1	409896	798	409895	1011	2	он	1011	ref:def|str:pron|type:coref		
15	1	409897	794	0	1077	21	подснежники и крокусы	1077,1089,1091	ref:def|str:noun|type:coref	подснежники крокусы	1077,1091
15	1	409899	798	409896	1123	7	мотылек	1123	ref:def|str:noun|type:coref		
15	1	409898	794	409897	1135	17	миленькие барышни	1135,1145	ref:def|str:noun|type:coref	барышни	1145
15	1	409900	798	409899	1184	7	Мотылек	1184	ref:def|str:noun|type:coref		
15	1	409901	798	409900	1239	2	он	1239	ref:def|str:pron|type:coref		
15	1	409902	793	0	1365	10	цветы липы	1365,1371	ref:def|str:noun|type:coref	цветы	1365
15	1	409903	793	409902	1393	3	них	1393	ref:def|str:pron|type:coref		
15	1	409904	792	0	1407	15	яблоневые цветы	1407,1417	ref:def|str:noun|type:coref	цветы	1417
